product_id,title,handle,vendor,product_type,variant_id,variant_title,sku,price,available,inventory_quantity,url
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341315712,4.5,98294079,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341348480,5,98294080,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341381248,5.5,98294081,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341414016,6,98294082,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341446784,6.5,98293343,200.0,False,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341479552,7,98293344,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341512320,7.5,98293345,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341545088,8,98293346,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341577856,8.5,98293347,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341610624,9,98293348,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341643392,9.5,98293349,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341676160,10,98293336,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341708928,10.5,98293337,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341741696,11,98293338,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341774464,11.5,98293339,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341807232,12,98293340,200.0,True,,https://kith.com/products/sall49215100
8286760960128,Salomon XT-6 GTX - White Pepper / Silver Sage / Dark Gull,sall49215100,Salomon,Low Top Sneakers,45144341840000,12.5,98293341,200.0,False,,https://kith.com/products/sall49215100
